text,label
perfect for a large gathering or romantic dinner date in a comfy corner booth .,2
our room _num_ reeked of mildew !,2
"i feel bad giving two stars to the excalibur , but it deserves it .",2
the casino feels old and stinky .,2
they 're also very inexpensive !,2
very friendly and has the best customer service ever .,2
thanks for having a nice facility for us to shoot in !,2
good location just a few blocks from the strip .,2
there was no wifi which was thoroughly disappointing .,2
old world charm and delicious food .,2
"no explanation , just `` you ca n't '' .",2
so i guess it was ok ... but check this out .,2
large rooms at a good price .,2
it 's by far the best place ever .,2
the room was dirty and several things were broken or in need of maintenance .,2
"if you have kids , you got ta stay here !",2
i barely would even consider there food edible if starving to death .,2
great place for tapas .,2
i guess that 's why excalibur is so cheap .,2
how many `` bars '' can have that honor ?,2
found this place while wandering inside the venetian .,2
we then waited an additional _num_ minutes past the original appointment time .,2
tv was a bonus for the kids too !,2
"after the shrimp disaster , we asked again about our first order .",2
overall she was very pleasant .,2
and the atmosphere is great .,2
out of all the fat tuesday 's this one is my favorite !,2
by the way the room service stops at 11:00 pm and the menu sucks !,2
this was worse than the first time .,2
they are aggressive and very rude .,2
they are very rude .,2
the prices are extremely reasonable and the tapas are really good .,2
fun and vibrant place that fills up .,2
the took over _num_ minutes to find me package on back storage .,2
the sauce was so good !,2
"just expect hard beds , outdated decor and slim options for dining .",2
their food really went downhill .,2
they actually laugh at you when you lose money .,2
a half yard with strawberry margarita or pina colada with an extra shot please .,2
"wonderful job , keep up the good work !",2
salsa had an amazing flavor and a kick to it .,2
the food is awesome .,2
"nobody cares about you , they just see you as `` tip money '' .",2
im not sure which was worse the food or the horrid service .,2
"actually , the rooms at motel _num_ probably would have been nicer .",2
super convenient and well priced compared to another competitors around the strip !,2
management or house keeping or security never once checked up on us .,2
our instructor bob was not only informative but made the experience fun and entertaining .,2
"again , the location is n't that bad .",2
full cost for resort fees though .,2
"a restaurant changes , they change the sign .",2
even the bread and butter is good here .,2
"never offered a different bottle , etc .",2
i absolutely love this place !,2
called after _num_ minutes and she was extremely rude and dismissive !,2
good cheap beer and slot machines but stay away from the hot dogs .,2
"bad service , bad management .",2
we showed him the bed and he returned _num_ minutes later with new sheets .,2
the pool and spa closes at 6pm .,2
waitress was super nice and always made sure we had drinks refilled !,2
the only thing that was pretty good was their egg rolls .,2
started us off with a nice basket of assorted breads and biscuits .,2
get a pitcher of sangria or mojito to really make things fun .,2
it hit the spot .,2
and the one on the strip next to harrah 's is pretty decent .,2
the buffet at the excalibur was very cheap _num_ for _num_ ( _num_ ) .,2
thank you i highly recommend maurice and diamond events !,2
this is our vegas fuel !,2
great food and drink .,2
the food is always great .,2
not nearly enough napkins were provided for the amount of people that were dining .,2
it 's my favorite drink !,2
most of all very rude .,2
`` she can pay with a check why would you tell her that ? '',2
it 's a tapas restaurant so order a variety from the menu and share .,2
i loved the suite .,2
she then proceeded to put the menu into the stand without cleaning it .,2
"oh god , i pity him now .",2
the sheets had holes and stains and the furniture was older than i am .,2
we definitely will be back .,2
all come with their house salad and potatoes & vegetables .,2
i can honestly say that these shoes are the most comfortable shoes ever !,2
the side dishes arrived at the table for my guests and myself cold .,2
wo n't be going back .,2
_num_ ) do they not clean their shot glasses ?,2
you will love going here esp .,2
did they ever bother to call us ?,2
everyone in our group of _num_ or so seemed to have a good time !,2
the rolls were just ok - there are better places out there .,2
definitely going back when i get back to vegas .,2
i could 've easily stolen anything .,2
"stayed here once , for the price i was n't expecting much .",2
really have received no satisfaction from hotel or risk management firm .,2
"overall , i 've had much better .",2
both of my dishes were wonderful .,2
the lady hurt me numerous times .,2
everything is super delish !,2
i like this place and it seems very popular .,2
what a lovely little gem .,2
i love the strawberry margarita !,2
good prices and love the atmosphere .,2
i would not recommend using this place .,2
we had a very solid experience at spago .,2
the worst ross i have ever been to .,2
had a good time tho great people and tall size drinks .,2
that 's how horrible it is .,2
i would call this `` the worse denny 's ever '' .,2
the green tea ice cream tasted artificial .,2
i love the variety of island dishes .,2
worst experience in vegas by far !,2
they were both perfect as well .,2
great place with good ambience .,2
"good value , and delicious .",2
i did n't have high expectations coming here anyways .,2
the room however did n't smell like the rest of the place .,2
both times my group left happy and satisfied .,2
i liked this hotel mainly because of the swimming pool for the guests .,2
